Rank	Organism	Nucleotides	Entries
8013	Maricaulis sp.	12335801	655
8014	Acinetobacter baumannii 756476	12334983	489
8015	Bosea vaviloviae	12330049	122
8016	Olimarabidopsis pumila	12325589	17093
8017	Saccharomyces cerevisiae YJM1592	12322669	17
8018	Arthrospira sp. PCC 8005	12322161	815
8019	Blautia producta	12317952	1238
8020	Spathaspora boniae	12312950	386
8021	Parapedobacter indicus	12312358	63
8022	Scytonema hofmannii PCC 7110	12312309	109
8023	Clostridium hydrogeniformans DSM 21757	12304270	103
8024	Bacillus badius	12303339	279
8025	Saccharomyces cerevisiae YJM1199	12301073	18
8026	Bacillus coagulans DSM 1 = ATCC 7050	12298724	637
8027	Salinispora arenicola	12293051	818
8028	Acinetobacter genomosp. 33YU	12288731	299
8029	Saccharomyces cerevisiae YJM1574	12287054	18
8030	Cystobacter fuscus DSM 2262	12286697	79
8031	Kibdelosporangium aridum	12286566	51
8032	Entamoeba histolytica HM-1:IMSS-A	12285409	1691
8033	Acinetobacter baumannii BIDMC 57	12284370	69
8034	Bacteroides xylanisolvens SD CC 2a	12278792	373
8035	Sulfolobus solfataricus	12277402	585
8036	Bacillus vallismortis	12276993	309
8037	Alicyclobacillus macrosporangiidus CPP55	12274947	6
8038	Saccharomyces cerevisiae YJM682	12274601	18
8039	Saccharomyces cerevisiae YJM456	12274473	18
8040	Saccharomyces cerevisiae YJM428	12272595	18
8041	Saccharomyces cerevisiae YJM1332	12267341	18
8042	Agkistrodon contortrix contortrix	12266188	6049
8043	Mesorhizobium japonicum MAFF 303099	12263958	9279
8044	Saccharomyces cerevisiae YJM1444	12263520	17
8045	Saccharomyces cerevisiae YJM189	12261388	18
8046	Saccharomyces cerevisiae YJM1389	12252828	17
8047	Saccharomyces cerevisiae YJM1573	12240901	17
8048	Myroides marinus	12235985	276
8049	Blastobotrys adeninivorans	12232317	263
8050	[Candida] bracarensis CBS 10154	12229542	251
8051	Streptomyces sp. NRRL F-2799	12229292	136
8052	Flavobacterium johnsoniae UW101	12228448	79
8053	Paenibacillus sp. JCM 10914	12225871	191
8054	Rhodococcus aetherivorans	12221908	87
8055	Saccharomyces cerevisiae YJM975	12221792	18
8056	Acinetobacter baumannii 44839_8	12221355	339
8057	Saccharomyces cerevisiae YJM1338	12218554	18
8058	Saccharomyces cerevisiae YJM1447	12216253	17
8059	Bosea lupini	12216238	94
8060	Saccharomyces cerevisiae CBS 7960	12215386	2367
8061	Pseudomonas amygdali pv. sesami	12211698	671
8062	Acinetobacter baumannii 25750_1	12207372	681
8063	Pseudomonas brenneri	12203688	368
8064	Neisseria mucosa	12199029	649
8065	Oceanospirillales bacterium	12196807	391
8066	Saccharomyces cerevisiae YJM990	12196451	18
8067	Hyphopichia homilentoma	12194039	35
8068	Labilithrix luteola	12192949	2
8069	Saccharomycopsis sp. UWO(PS) 91-127.1	12192213	19
8070	Pseudomonas syringae pv. daphniphylli	12190733	885
8071	Saccharomyces cerevisiae YJM689	12189961	17
8072	Nocardiopsis gilva YIM 90087	12187394	486
8073	Saccharomyces cerevisiae YJM1477	12184854	18
8074	Nonomuraea fuscirosea	12184798	96
8075	Plasmodium falciparum FCC-2/Hainan	12181759	8543
8076	Saccharomyces cerevisiae YJM1242	12174671	18
8077	Blautia producta ATCC 27340 = DSM 2950	12170496	155
8078	Saccharomyces cerevisiae YJM1401	12168622	18
8079	Triticum monococcum	12168054	14722
8080	Haematobacter massiliensis	12166289	271
8081	Kibdelosporangium sp. MJ126-NF4	12163872	2
8082	[Candida] succiphila	12163513	35
8083	Sphaerimonospora mesophila NBRC 14179 = JCM 3151	12161274	3713
8084	Nitrosomonas communis	12157815	352
8085	Streptomyces sp. OK228	12153002	2
8086	Saccharomyces cerevisiae YJM451	12152459	18
8087	Pseudomonas sp. ES3-33	12150762	324
8088	Streptomyces sp. NBS 14/10	12147237	127
8089	Acinetobacter baumannii 44839_9	12145884	333
8090	[Candida] glabrata CCTCC M202019	12145239	111
8091	Bacillus thuringiensis Bt407	12142487	197
8092	Acinetobacter baumannii MRSN 3405	12137673	350
8093	Acinetobacter baumannii 25691_5	12136749	591
8094	Streptomyces iranensis	12133123	9
8095	Acinetobacter baumannii 44298_5	12130389	330
8096	Lactobacillus ruminis	12123268	527
8097	uncultured Sharpea sp.	12119542	917
8098	Saccharomyces cerevisiae YJM1133	12118690	18
8099	Bacillus thuringiensis serovar indiana	12118168	245
8100	Eubacterium ruminantium	12116107	157
8101	Tetrapisispora phaffii CBS 4417	12115070	17
8102	Sphingomonas sanguinis	12113481	898
8103	Saccharomyces cerevisiae YJM248	12112588	18
8104	Mycolicibacterium aurum	12103553	105
8105	Vibrio cholerae 2740-80	12103440	265
8106	Vibrio campbellii ATCC BAA-1116	12101825	10
8107	Pseudomonas syringae pv. atrofaciens	12100006	257
8108	Pachycladon cheesemanii	12093938	28978
8109	Acinetobacter baumannii 1288284	12092866	1890
8110	Aminobacter sp. MSH1	12086718	13
8111	Nonomuraea gerenzanensis	12083430	18
8112	Acetobacter pomorum	12080024	521
8113	Clavispora lusitaniae ATCC 42720	12079919	88
8114	Mycobacterium [tuberculosis] TKK-01-0051	12078940	28
8115	Saccharomyces cerevisiae YJM789	12077209	259
8116	Bacillus thuringiensis serovar malayensis	12076261	682
8117	Bacteroides faecis MAJ27	12075342	130
8118	Ensifer sojae CCBAU 05684	12074187	264
8119	Spirillospora albida	12070641	189
8120	Acinetobacter baumannii 44298_3	12069081	348
8121	Rhodococcus fascians A3b	12065632	68
8122	Bos sp.	12060786	17208
8123	Cystobacter ferrugineus	12059899	48
8124	Rhodococcus fascians A76	12055698	58
8125	Peptococcaceae bacterium BRH_c23	12054390	696
8126	Pseudomonas savastanoi	12049809	485
8127	Calothrix sp. NIES-4071	12049274	9
8128	Bacillus cereus E33L	12047624	344
8129	Saccharomyces cerevisiae YJM1443	12045758	17
8130	Capnocytophaga sputigena	12045095	75
8131	Flavobacterium chilense	12044319	54
8132	Acinetobacter baumannii 24812_2	12044271	273
8133	Calothrix sp. NIES-4105	12037678	8
8134	Belnapia rosea	12021852	226
8135	Colwellia sp.	12020158	213
8136	Klebsiella oxytoca 10-5248	12017314	65
8137	Pseudomonas amygdali pv. mellea	12011356	398
8138	Acinetobacter baumannii 25569_10	11999079	210
8139	Rhodococcus fascians A78	11999002	82
8140	Francisella tularensis subsp. novicida	11996664	256
8141	Desulfatitalea sp. BRH_c12	11995210	182
8142	Bacillus cereus 03BB108	11994509	74
8143	Pseudomonas savastanoi pv. glycinea str. race 4	11993516	4538
8144	Streptomyces sp. 93	11991619	1
8145	Mycobacterium ulcerans subsp. shinshuense	11981265	4
8146	Aquimarina sp. Aq78	11980287	209
8147	Taphrina populina JCM 22190	11976939	408
8148	Bacillus thuringiensis serovar coreanensis	11976818	57
8149	Chondromyces crocatus	11975143	107
8150	Clavispora lusitaniae MTCC 1001	11968522	163
8151	Arthrospira sp. TJSD091	11957654	718
8152	Bacillus cereus G9241	11957303	480
8153	Paenibacillus kribbensis	11956988	84
8154	Klebsiella michiganensis KCTC 1686	11956050	12
8155	Rhodobacter capsulatus	11955782	622
8156	Saccharopolyspora rectivirgula	11947167	193
8157	Vibrio jasicida 090810c	11943973	170
8158	Pontibacter ummariensis	11941086	162
8159	Acinetobacter baumannii 42057_4	11937648	219
8160	Streptomyces bingchenggensis BCW-1	11936683	1
8161	Glutamicibacter arilaitensis	11935211	132
8162	Actinobacteria bacterium OK006	11932666	291
8163	Coprinopsis cinerea	11921213	16137
8164	Leptospira borgpetersenii serovar Ballum	11915037	290
8165	Pseudomonas syringae pv. broussonetiae	11914811	990
8166	Herbaspirillum sp.	11911805	315
8167	Pseudoalteromonas tetraodonis	11907661	173
8168	Saccharomyces cerevisiae Sigma1278b	11906055	67
8169	Acinetobacter baumannii 45075_2	11905239	156
8170	Massilia timonae	11904788	88
8171	Mycolicibacterium chubuense	11903479	222
8172	Histoplasma capsulatum	11897848	28440
8173	Acinetobacter baumannii 44298_8	11894391	417
8174	Boiga irregularis	11894206	6676
8175	Rhodococcus fascians A44A	11894088	18
8176	Myxococcales bacterium 68-20	11892526	52
8177	Meyerozyma guilliermondii	11888201	1964
8178	Acinetobacter baumannii 24812_8	11886255	402
8179	Schizochytrium aggregatum ATCC 28209	11885863	14419
8180	Copidosoma sosares	11885696	13311
8181	Streptomyces sp. NRRL F-2890	11884402	110
8182	Mycobacterium asiaticum DSM 44297	11883058	245
8183	Pseudomonas capeferrum	11880886	16
8184	Saccharomyces cerevisiae N85	11872860	17
8185	Saccharomyces paradoxus NRRL Y-17217	11872617	832
8186	Stenotrophomonas acidaminiphila	11869212	267
8187	Saccharomyces bayanus 623-6C	11865314	586
8188	[Candida] hawaiiana	11863633	176
8189	Rhodococcus fascians A73a	11863504	46
8190	Acinetobacter baumannii 45075_3	11859069	153
8191	Agrocybe aegerita	11857870	21752
8192	Saccharomyces cerevisiae YJM1078	11857605	18
8193	Borrelia miyamotoi	11854099	800
8194	Bordetella bronchialis	11851302	6
8195	Mycobacterium sp. ST-F2	11847579	269
8196	Carollia perspicillata	11846866	1665
8197	Microbacterium oleivorans	11843517	127
8198	Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628	11832919	197
8199	Acinetobacter baumannii 45075_1	11831766	156
8200	Streptomyces hokutonensis	11831257	180
8201	Photobacterium gaetbulicola	11831000	317
8202	Streptomyces ambofaciens ATCC 23877	11824053	9
8203	Coccomyxa sp. SUA001	11823011	23592
8204	Acinetobacter baumannii 45075_10	11821242	171
8205	Paenibacillus sp. UNCCL52	11818686	74
8206	Chromatiales bacterium	11818356	668
8207	Chikungunya virus	11816929	4174
8208	Nonomuraea jiangxiensis	11816024	71
8209	Taylorella equigenitalis	11812289	136
8210	uncultured marine microorganism HF770_12-21-03	11811597	11479
8211	Candida sojae	11810923	552
8212	Pseudomonas avellanae BPIC 631	11810164	2213
8213	Tubifex tubifex	11806176	17832
8214	Mycobacterium europaeum	11804647	109
8215	Saccharomyces cerevisiae Lalvin QA23	11804088	185
8216	Rhodococcus kyotonensis	11800143	109
8217	Flavobacterium hydatis	11800089	192
8218	Debaryomyces fabryi	11798001	689
8219	Orenia metallireducens	11789179	198
8220	Acinetobacter baumannii BIDMC 56	11788746	69
8221	Flavobacterium piscis	11787540	158
8222	Allosalinactinospora lopnorensis	11786419	441
8223	Candidatus Omnitrophica bacterium	11784339	654
8224	Mycobacterium interjectum	11777038	366
8225	Pseudomonas syringae pv. lapsa	11774994	125
8226	Cynodon dactylon	11774686	21226
8227	Streptomyces prunicolor NBRC 13075	11764662	208
8228	Kibdelosporangium phytohabitans	11761206	2
8229	Saccharomyces cerevisiae T7	11758843	360
8230	Hydrotalea flava	11756575	742
8231	Dermacentor variabilis	11755760	50245
8232	Streptomyces sp. M56	11743712	2
8233	Rhodococcus fascians A25f	11743524	34
8234	Pseudomonas syringae pv. actinidiae ICMP 18807	11740401	2906
8235	Saccharomyces cerevisiae AWRI796	11738470	105
8236	Rozella allomycis CSF55	11738015	1150
8237	Streptomyces sp. Ag82_O1-15	11733994	2
8238	Haloferax mediterranei ATCC 33500	11727308	35
8239	Curtobacterium sp. UNCCL17	11720985	72
8240	Actinosynnema sp. ALI-1.44	11712314	54
8241	Streptomyces megasporus	11711899	403
8242	Klebsiella pneumoniae BIDMC 33B	11704534	70
8243	Legionella sp.	11703718	506
8244	Ralstonia pseudosolanacearum	11700505	91
8245	Saccharomyces cerevisiae YJM269	11697596	1179
8246	Saccharomyces cerevisiae FostersO	11684932	222
8247	Burkholderia mallei NCTC 10247	11676036	4
8248	Saccharomyces cerevisiae RM11-1a	11675622	116
8249	Theileria equi strain WA	11674479	12
8250	Marinomonas gallaica	11671370	196
8251	Nakazawaea peltata	11668218	21
8252	Plasmodium falciparum RAJ116	11666800	2727
8253	Saccharomyces cerevisiae EC1118	11661957	33
8254	Saccharomyces cerevisiae Vin13	11661170	158
8255	Mucilaginibacter polytrichastri	11660189	41
8256	Pseudomonas indica	11658043	272
8257	Saccharomyces cerevisiae VL3	11657130	125
8258	Streptomyces sp. 11-1-2	11655623	3
8259	Francisella tularensis subsp. tularensis	11634509	356
8260	Saccharicrinis fermentans DSM 9555 = JCM 21142	11629782	321
8261	candidate division KSB3 bacterium	11627529	420
8262	Clostridium diolis	11627393	260
8263	Mycolicibacterium chlorophenolicum JCM 7439 = NBRC 15527	11627001	3134
8264	Pichia membranifaciens	11625616	869
8265	Streptomyces milbemycinicus	11621576	1334
8266	Streptomyces sp. OV198	11619287	4
8267	Calothrix sp. PCC 7103	11604496	92
8268	Myxococcus xanthus	11602422	3354
8269	Pseudoalteromonas shioyasakiensis	11599155	3063
8270	Massilia sp. LC238	11599144	166
8271	Streptomyces sp. SPMA113	11597495	71
8272	Cellulophaga lytica	11596067	131
8273	Bacillus thuringiensis serovar sotto	11595496	1233
8274	Gemmataceae bacterium	11592873	524
8275	Bacillus butanolivorans	11590185	191
8276	Acinetobacter lwoffii	11589669	757
8277	Lonsdalea quercina subsp. quercina	11588540	164
8278	Streptomyces fulvoviolaceus	11587714	267
8279	Klebsiella pneumoniae BIDMC 10	11581020	64
8280	Chondromyces apiculatus DSM 436	11580770	184
8281	Lachnospiraceae bacterium AC2029	11579696	4
8282	Tolypothrix bouteillei VB521301	11572664	71
8283	Streptomyces rhizosphaericus	11570549	1385
8284	Nocardiopsis sp. SBT366	11569586	355
8285	Clostridium tyrobutyricum DSM 2637 = ATCC 25755 = JCM 11008	11563028	992
8286	Megaselia sp. BOLD-2016	11562401	19351
8287	Nevskia soli DSM 19509	11559582	179
8288	[Candida] nivariensis CBS 9983	11557413	123
8289	Pseudomonas helleri	11554303	216
8290	Saccharomyces cerevisiae NAM34-4C	11553713	154
8291	Metschnikowia sp. M2Y3	11550567	195
8292	Giardia lamblia ATCC 50803	11548763	691
8293	Photobacterium sanctipauli	11545240	1701
8294	Saccharomyces cerevisiae JAY291	11538054	453
8295	Lachancea kluyveri NRRL Y-12651	11536294	36
8296	Bacteroides sp. Ga6A1	11536239	258
8297	Nocardioides luteus	11534087	184
8298	Streptomyces hyaluromycini	11526462	53
8299	Schizosaccharomyces cryophilus OY26	11523874	198
8300	Pandoraea sputorum	11522730	37
8301	Giardia lamblia P15	11522052	820
8302	Saccharomyces cerevisiae M3838	11521811	84
8303	Rhodococcus fascians LMG 3616	11516646	84
8304	Saccharomyces cerevisiae NY1308	11514196	35
8305	Saccharomyces cerevisiae FostersB	11508352	142
8306	Hanseniaspora osmophila	11505315	88
8307	Devosia insulae DS-56	11501675	821
8308	Aphanocapsa montana BDHKU210001	11500044	296
8309	Saccharomyces cerevisiae M3836	11498676	119
8310	Microbispora sp. NRRL B-24597	11497680	88
8311	Micrurus fulvius	11497503	10965
8312	Mycolicibacterium aromaticivorans JS19b1 = JCM 16368	11497271	2804
8313	Saccharomyces cerevisiae YJSH1	11496961	31
8314	Ralstonia solanacearum FJAT-1458	11494472	1449
8315	Saccharomyces cerevisiae M3839	11490006	120
8316	Agrobacterium tumefaciens str. B6	11489176	95
8317	Kutzneria sp. 744	11487444	536
8318	Cercospora zeae-maydis	11484388	19913
8319	Saccharomyces cerevisiae M3837	11482540	113
8320	Saccharomyces uvarum MCYC 623	11477549	1098
8321	Saccharomyces cerevisiae CEN.PK113-7D	11475864	589
8322	Fluoribacter gormanii	11471001	206
8323	Lactobacillus lindneri	11470256	264
8324	Saccharomyces sp. EDRL	11469511	74
8325	Hanseniaspora valbyensis NRRL Y-1626	11464036	647
8326	Debaryomyces hansenii var. hansenii MTCC 234	11462343	541
8327	Burkholderia sp. D7	11461141	5
8328	Saccharomyces cerevisiae M3707	11459946	97
8329	Saccharomyces cerevisiae IR-2	11441594	322
8330	Aureoumbra lagunensis	11437416	12723
8331	Pichia membranifaciens NRRL Y-2026	11433774	144
8332	Saccharomyces cerevisiae R008	11427444	298
8333	Saccharomyces cerevisiae UFMG A-905	11425083	534
8334	Saccharomyces cerevisiae PW5	11421056	1608
8335	Saccharomyces cerevisiae NRRL Y-12632	11418580	236
8336	Saccharomyces cerevisiae ZTW1	11414768	33
8337	Klebsiella pneumoniae UCI 17	11413200	66
8338	Arenibacter algicola	11409073	6
8339	Pseudomonas savastanoi pv. retacarpa	11399543	828
8340	Phormidesmis priestleyi ULC007	11398670	285
8341	Saccharomyces arboricola H-6	11395197	219
8342	Actinoplanes awajinensis subsp. mycoplanecinus	11394202	354
8343	Saccharomyces cerevisiae UC5	11392626	1527
8344	Thermosipho melanesiensis	11391932	100
8345	Streptomyces scabrisporus DSM 41855	11388920	199
8346	Saccharomyces cerevisiae FL100	11388500	3518
8347	Arcobacter marinus	11383992	399
8348	Saccharomyces cerevisiae CLIB215	11382016	1566
8349	Polaromonas sp. JS666	11379705	391
8350	Flavobacterium seoulense	11379282	169
8351	Streptomyces sp. 94	11368563	1
8352	Vibrio sp. J2-31	11361312	318
8353	Collimonas pratensis	11357907	45
8354	Cnuella takakiae	11356899	45
8355	Lumbricus rubellus	11355633	20676
8356	Saccharomyces cerevisiae R103	11348790	516
8357	Gemmatimonadaceae bacterium	11347508	495
8358	marine bacterium AO1-C	11346547	40
8359	Mycobacterium sp. TKK-01-0059	11345728	56
8360	Streptomyces sp. CB01881	11344947	1
8361	Pimelobacter simplex	11342382	64
8362	Fusicatenibacter saccharivorans	11340512	184
8363	Heliconius erato	11339298	9551
8364	Wrightia tinctoria	11338145	16447
8365	Kuraishia capsulata CBS 1993	11337937	57
8366	Martelella mediterranea DSM 17316	11336811	79
8367	Brettanomyces naardenensis	11335700	145
8368	Rahnella aquatilis	11335419	595
8369	Lewinella nigricans DSM 23189 = NBRC 102662	11333854	144
8370	Rhodococcus sp. UNC363MFTsu5.1	11331304	142
8371	Lachancea sp. CBS 6924	11331266	26
8372	Vibrio maritimus	11329732	134
8373	Ehrlichia ruminantium	11326380	2320
8374	Herbaspirillum seropedicae	11326194	357
8375	Helicobacter heilmannii	11321687	703
8376	Lachancea nothofagi CBS 11611	11319909	38
8377	Escherichia coli 2-460-02_S1_C2	11318228	344
8378	Bacillus sp. UMB0899	11316824	94
8379	Pannonibacter phragmitetus	11314718	97
8380	Natrinema altunense	11306297	298
8381	Burkholderia sp. YR290	11302107	8
8382	Saccharomyces cerevisiae EC9-8	11296876	1088
8383	Paraburkholderia terrae BS001	11294537	331
8384	Paenibacillus sp. D9	11291883	15
8385	Escherichia coli 5-366-08_S4_C1	11290938	434
8386	[Candida] psychrophila	11289147	206
8387	Lachancea meyersii CBS 8951	11286646	28
8388	Clostridium drakei	11285769	138
8389	Ralstonia solanacearum FJAT-91	11281226	1324
8390	Mycobacterium sp. SWH-M1	11280304	653
8391	Saccharomyces cerevisiae P301	11273329	990
8392	Saccharum hybrid cultivar CoS 767	11268456	25382
8393	Rodentibacter ratti	11268365	381
8394	Blastochloris viridis	11265329	75
8395	Bacillus gaemokensis	11264629	378
8396	Streptomyces sp. NRRL F-6602	11263475	5357
8397	Schizosaccharomyces octosporus yFS286	11262981	18
8398	Gordonia polyisoprenivorans NBRC 16320 = JCM 10675	11259508	2989
8399	Mycobacterium sherrisii	11258616	305
8400	Metschnikowia kipukae	11256829	163
8401	Acidovorax cattleyae	11249384	114
8402	Euphorbia fischeriana	11244563	11769
8403	Naumovozyma castellii NRRL Y-12630	11242286	570
8404	Saccharomyces cerevisiae P283	11241444	665
8405	Flavobacterium pectinovorum	11240439	87
8406	Endozoicomonas montiporae	11228152	71
8407	Saccharomyces kudriavzevii IFO 1802	11226777	2063
8408	Naumovozyma castellii CBS 4309	11219539	10
8409	Escherichia coli 2-460-02_S1_C1	11214272	394
8410	Bacillus thuringiensis serovar canadensis	11205637	126
8411	Frankia sp. BMG5.36	11203906	280
8412	Trametes sanguinea	11200859	14827
8413	Aspergillus nidulans	11200745	19211
8414	Flavobacterium frigidimaris	11199797	163
8415	Botrytis tulipae	11194560	19388
8416	Saccharomyces cerevisiae AWRI1631	11180095	2486
8417	Natronobacterium gregoryi SP2	11177726	279
8418	Paenibacillus jamilae	11177525	551
8419	Mycobacterium colombiense CECT 3035	11167500	26
8420	Turicibacter sanguinis	11166930	364
8421	Desulfitobacterium hafniense	11160856	266
8422	Prochlorothrix hollandica PCC 9006 = CALU 1027	11158545	248
8423	Actinoplanes italicus	11156310	74
8424	Lernaeocera branchialis	11150401	14928
8425	Bacillus sp. UNC125MFCrub1.1	11149260	48
8426	Bacillus filamentosus	11147770	72
8427	Schizosaccharomyces japonicus yFS275	11144366	93
8428	Escherichia coli 2-177-06_S4_C3	11141692	382
8429	Hyaloperonospora parasitica	11138586	392
8430	Streptomyces violaceusniger Tu 4113	11138313	3
8431	Bacillus simplex NBRC 15720 = DSM 1321	11135867	107
8432	Photorhabdus luminescens subsp. laumondii	11133133	427
8433	Rhizobium etli 8C-3	11132550	2732
8434	Kazachstania africana CBS 2517	11130140	12
8435	Monkeypox virus	11128782	265
8436	Myxococcus fulvus	11127558	232
8437	Butyrivibrio sp. AE2005	11122176	144
8438	Tenacibaculum dicentrarchi	11120511	233
8439	Rhodococcus fascians GIC36	11116342	92
8440	Nitriliruptor alkaliphilus DSM 45188	11115881	21
8441	Planctomyces sp.	11105069	615
8442	Saccharomyces cerevisiae M5	11104164	7718
8443	Millerozyma acaciae	11103987	40
8444	Photobacterium swingsii	11100264	169
8445	Mameliella alba	11100170	102
8446	Pseudomonas syringae pv. rhaphiolepidis	11099772	739
8447	Pseudomonas lutea	11097126	86
8448	Lachancea lanzarotensis	11097110	45
8449	Photobacterium ganghwense	11092995	179
8450	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	11090996	97
8451	Flavobacterium reichenbachii	11087670	70
8452	Streptomyces sp. PRh5	11085302	291
8453	Streptomyces phaeochromogenes	11083626	834
8454	uncultured Streptococcus sp.	11078174	16637
8455	Spumella-like flagellate JBAF33	11066673	28599
8456	Nuphar advena	11066146	20775
8457	Staphylococcus lentus	11064931	590
8458	Pandanus boninensis	11061720	14664
8459	Pseudomonas agarici	11059759	126
8460	Acidovorax oryzae ATCC 19882	11054360	150
8461	Myxococcus fulvus 124B02	11048835	1
8462	Drosophila malerkotliana malerkotliana	11043962	19319
8463	Bacillus flexus	11034663	1546
8464	Elymus wawawaiensis/Elymus lanceolatus mixed EST library	11031504	17689
8465	Clostridium disporicum	11031178	313
8466	Saccharomyces cerevisiae T73	11030414	5882
8467	Escherichia coli 3-020-07_S3_C1	11029376	384
8468	uncultured marine microorganism HF4000_12-21-03	11028821	11229
8469	Pseudomonas coronafaciens pv. oryzae	11025198	129
8470	Streptomyces sp.	11022938	5991
8471	Raoultella ornithinolytica B6	11022105	40
8472	Kluyvera intermedia	11021662	373
8473	Vibrio tubiashii ATCC 19109	11014980	244
8474	Streptomyces barkulensis	11011442	1590
8475	Streptomyces acidiscabies 84-104	11005945	244
8476	Giardia intestinalis ATCC 50581	11001532	2931
8477	Streptomyces sp. LUP47B	10998901	56
8478	Clostridiales bacterium	10996590	716
8479	Bacillus anthracis str. Vollum	10994648	55
8480	Achromobacter sp. HZ01	10993090	7195
8481	Streptomyces capitiformicae	10989391	1
8482	Mycobacterium paraintracellulare	10989237	133
8483	Polyxenus lagurus	10989225	27847
8484	Bordetella genomosp. 4	10988604	43
8485	Actinoplanes globisporus DSM 43857	10987776	69
8486	Halomonas sp. HG01	10986106	83
8487	Nitrospira cf. moscoviensis SBR1015	10985631	469
8488	Theileria parva	10981938	4894
8489	Dickeya chrysanthemi	10981314	1211
8490	Escherichia coli 1-392-07_S1_C2	10980532	276
8491	Zygosaccharomyces bailii	10974525	345
8492	Pseudomonas syringae pv. actinidiae ICMP 18804	10967424	4395
8493	Serratia ureilytica	10967139	45
8494	Kluyveromyces marxianus DMKU3-1042	10966467	9
8495	Mycobacterium neoaurum ATCC 25795	10963295	117
8496	Streptomyces regalis	10955866	426
8497	Halalkalicoccus jeotgali B3	10951600	95
8498	Bordetella genomosp. 1	10950403	15
8499	[Candida] torresii	10944367	146
8500	Escherichia coli 2-222-05_S3_C3	10942262	420
8501	Paenibacillus durus ATCC 35681	10936398	822
8502	Streptomyces turgidiscabies	10930448	255
8503	Saccharothrix sp. NRRL B-16348	10930277	280
8504	Escherichia coli 53C	10927136	453
8505	Streptomyces sp. 70	10926418	3
8506	Grimontia sp. AD028	10925350	452
8507	Streptomyces sp. 3213.3	10923892	2
8508	Citrus aurantium	10919214	14709
8509	Yamadazyma laniorum	10914302	195
8510	Lachancea waltii NCYC 2644	10912112	713
8511	Alexandrium minutum	10909971	19188
8512	Halomonas salina	10909841	448
8513	Actinoplanes atraurantiacus	10908129	72
8514	Escherichia coli 3-267-03_S1_C1	10906260	472
8515	Chania multitudinisentens RB-25	10902985	109
8516	Streptomyces griseochromogenes	10901881	18
8517	Bacillus cereus 03BB102	10897415	4
8518	Ectothiorhodospiraceae bacterium BBD 1991-15	10894304	128
8519	Escherichia coli 5-366-08_S1_C1	10892670	246
8520	Saccharomyces cerevisiae CLIB324	10892418	3538
8521	Rhodococcus sp. ACS1	10891395	40
8522	Xanthomonas vesicatoria ATCC 35937	10890021	314
8523	Rhodococcus fascians LMG 3605	10886726	56
8524	Streptomyces sp. MnatMP-M27	10886035	1955
8525	Populus tomentosa	10885264	4799
8526	Myzus ascalonicus	10882937	22952
8527	Streptomyces turgidiscabies Car8	10877875	698
8528	Bosea thiooxidans	10876743	178
8529	Enterococcus pallens ATCC BAA-351	10875136	70
8530	Bacillus endophyticus	10871819	453
8531	Nakaseomyces delphensis CBS 2170	10867681	179
8532	Xanthomonas hortorum pv. hederae	10866158	781
8533	Burkholderia sp. CF145	10860052	4
8534	Amycolatopsis balhimycina FH 1894	10857603	10
8535	Escherichia coli O157:H7 str. TW14313	10857462	731
8536	Escherichia coli 2-316-03_S4_C3	10855278	310
8537	Neisseria weaveri	10848849	144
8538	Kluyveromyces marxianus var. marxianus KCTC 17555	10846032	111
8539	Escherichia coli 1-392-07_S1_C1	10845986	348
8540	Kazachstania naganishii CBS 8797	10845821	13
8541	Parabacteroides distasonis str. 3776 D15 iv	10844408	180
8542	Prevotella sp. P6B1	10841019	54
8543	Nakaseomyces bacillisporus CBS 7720	10839882	186
8544	Parabacteroides distasonis str. 3999B T(B) 6	10834180	398
8545	uncultured marine microorganism HF70_10-07-02	10828386	10999
8546	Brenneria goodwinii	10824983	158
8547	Streptomyces castelarensis	10822848	1275
8548	Vibrio celticus	10820405	591
8549	Azotobacter vinelandii DJ	10819486	146
8550	human lung metagenome	10818592	132030
8551	Mycobacterium intracellulare ATCC 13950	10817816	437
8552	Escherichia coli 3-073-06_S4_C1	10816766	504
8553	Ahrensia sp.	10811729	166
8554	Panstrongylus megistus	10808797	7544
8555	Escherichia coli 5-366-08_S3_C2	10808250	348
8556	Photobacterium sanguinicancri	10806656	679
8557	Caulobacter sp. UNC358MFTsu5.1	10805280	26
8558	Novosphingobium pentaromativorans US6-1	10804033	130
8559	Rhizorhabdus dicambivorans	10800480	102
8560	Bruguiera gymnorhiza	10799004	26047
8561	Solea senegalensis	10797864	11471
8562	Streptomyces melanosporofaciens	10797180	26
8563	Burkholderia sp. YR277	10793882	4
8564	Bacillus anthracis str. Carbosap	10792372	115
8565	Streptosporangium subroseum	10786707	183
8566	Vibrio parahaemolyticus AQ3810	10786642	2232
8567	Lactobacillus paracollinoides	10784698	60
8568	Nodularia spumigena CCY9414	10782926	211
8569	Escherichia coli 3-267-03_S4_C2	10781074	370
8570	Bacillus anthracis str. Sterne	10780732	144
8571	Confluentimicrobium sp.	10780608	165
8572	Paenibacillus dauci	10778418	53
8573	Saccharomyces cerevisiae M22	10776755	6145
8574	Escherichia coli 2-222-05_S3_C2	10774856	468
8575	Buteo swainsoni	10774586	29283
